gene_id,SRR7819740,SRR7819751,SRR7819759,SRR7819764,SRR7819779,SRR7819802,SRR7819811,SRR7819835,SRR7819862,SRR7819866,SRR7819851,SRR7819863,SRR7819867,SRR7819869,SRR7819870,SRR7819871,SRR7819875,SRR7819885,SRR7819891,SRR7819893
PTGS1,303,1677,1365,1139,2919,706,239,227,881,1269,706,434,717,207,475,333,89,405,697,1893
PTGS2,23,215,157,69,300,376,265,187,240,274,344,301,66,530,341,629,1157,1029,0,143
PTH,12,5,3,10,5,6,21,0,0,0,15,9,24,0,14,10,0,3,0,12
PTH1R,961,1563,189,673,424,3292,2021,3959,537,592,8733,258,311,312,217,638,36,161,289,479
PTHLH,5726,236,171,244,874,136,173,24,3728,2031,123,766,1955,235,337,4186,329,1328,428,1349
PTMA,83020,50505,46412,49635,48287,20694,29264,11465,119858,67173,26442,43149,50028,59523,56297,64009,43897,54230,42203,61708
PYGL,34339,16027,22897,19391,29266,16684,2808,32655,34146,12044,8448,17685,44435,35568,33249,29978,18670,26284,30274,31436
PYURF,1766,1310,2345,1016,1407,2179,1440,2348,3882,2199,1449,2154,1444,2584,1545,1911,1518,1571,2349,1523
QKI,1595,971,2115,1670,1376,4135,1269,2640,1152,400,354,1362,483,2812,2389,1587,2702,2668,976,1470
RAB10,2547,2361,3248,2287,3203,3454,2738,3082,4726,2145,2084,3545,1876,5154,3403,2404,4910,4338,1673,3106
RAB11A,4812,4021,5014,4185,5034,4214,3496,3950,8544,6330,3117,5393,3338,5107,6082,5449,5632,5501,3274,7553
RAB13,2095,1684,851,2168,1484,1811,5448,3560,4319,1945,5120,3864,3185,3972,1590,2591,2345,2619,1349,3362
RAB1A,3848,3155,3711,4107,3559,5261,4583,4679,9031,3819,3956,6662,3329,5470,4974,5299,4876,5547,3764,6115
RAB22A,407,366,522,396,501,516,389,412,685,319,320,404,226,541,416,396,636,600,239,440
RAB25,2396,3097,2172,2003,4480,20,14,17,2633,1960,1014,2251,2614,1932,2571,2288,2382,2005,2140,3498
RAB27A,1396,353,1140,813,777,522,410,163,1485,872,244,920,553,1773,2231,1923,1726,1408,608,1357
RAB2A,2069,1446,1934,1930,1567,3443,1615,2219,4800,2589,1844,3589,1707,4265,3556,2624,3414,3502,1659,3003
RAB4B,1813,1134,697,1319,1457,1317,2809,1599,2291,1640,2285,2304,2052,1617,1677,2703,967,1980,1144,2287
RAB5A,1012,733,1086,807,973,1089,688,807,1335,847,356,1320,592,2359,1826,1585,1902,2550,676,1508
RAB5C,2389,2277,1957,2359,2461,4898,4878,3879,5518,2644,3168,4748,3185,4779,3785,3661,3684,4181,1389,3986
RAB7A,6920,3306,3176,2798,4656,6112,4200,6469,7111,4180,2936,5216,3689,6981,6398,6221,5112,6844,2286,6845
RAB8A,1119,954,853,869,1140,1039,1397,968,1747,775,1520,1405,891,1722,1505,1422,1010,1405,561,1493
RAB9A,1477,1686,1769,1900,1990,2154,2450,2298,4345,2297,2815,2897,2346,2685,2420,2295,1935,2150,1661,2666
RABAC1,7010,13038,6750,11067,9677,13396,21011,22989,14853,19949,22210,17183,11858,9493,7134,11227,6228,8750,6346,15743
RAC1,3392,3061,2611,2689,3125,3805,3696,2447,4888,2204,3149,4952,2014,4567,4031,4526,4116,5365,2254,4586
RAD51,582,445,89,158,358,156,176,313,777,340,905,824,523,255,133,92,214,353,181,175
RALY,7348,5512,4322,6255,5822,4718,6681,7535,9287,5807,8140,7759,7135,10467,7505,9100,5252,6755,5244,7838
RAN,7879,8759,4763,4535,8686,6360,6076,7641,15930,10302,11956,14694,7506,8314,6832,8275,8537,10217,8402,9579
RAPGEF3,1615,2355,1219,1619,2234,2209,4133,2048,1983,896,786,1036,605,458,1389,2870,405,1298,1040,1773
RARA,2574,1948,1897,3267,2346,2345,4113,3018,3534,1422,2802,3709,4087,3322,3676,6556,3341,4634,1280,3314
RBM12,2388,1462,1765,1609,1728,1570,913,1110,3080,993,1424,2835,2013,2920,2785,2702,2467,3217,1803,2054
RBM47,1455,168,1312,781,745,88,57,68,514,216,55,216,249,545,847,475,800,830,582,768
RCC1,1731,1777,615,791,1796,374,734,434,1591,804,1171,1355,1344,1217,847,1407,1071,1403,688,1128
RCVRN,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0
RECK,599,286,825,1409,287,1760,799,698,1001,655,362,1062,291,1716,1012,802,590,1093,391,1128
REG3A,0,0,0,0,0,5,5,0,12,0,0,0,0,0,7,119,0,2,0,0
REN,11,0,5,4,20,8,0,125,16,0,0,0,7,0,0,7,0,0,12,0
RET,128,342,323,543,256,1009,561,402,481,320,424,710,267,603,620,650,490,423,99,958
RETREG1,972,1145,591,924,822,3552,1078,7750,1411,1104,755,2169,1920,3534,1171,1165,979,1256,555,1801
RFX8,18,34,39,11,22,117,0,127,28,31,0,19,3,11,15,22,11,11,47,12
RHAG,53,0,9,13,36,6,0,15,55,32,0,23,11,20,27,57,40,25,8,23
RHBDF2,1832,1358,1776,1464,2054,400,505,546,1868,514,1171,1440,1118,1856,3038,2004,2048,2935,922,3246
RHBG,772,1276,490,130,1342,1795,0,5424,939,988,71,431,638,430,358,390,221,250,215,837
RHCE,0,0,0,0,0,0,23,14,9,7,0,0,9,0,0,0,0,0,0,0
RHCG,4,0,7,0,12,0,0,8,29,14,19,111,14,4,32,144,0,43,0,4
RHO,0,0,4,7,0,6,10,0,0,0,0,0,0,0,0,5,0,0,0,0
RHOA,12378,9206,7632,8356,9000,16368,15151,14841,24514,11066,8883,20211,11346,13767,15049,15654,14103,22203,7792,21490
RHOB,2547,3158,2706,2554,4271,13765,12398,8008,4495,3868,2755,2578,2303,1735,6256,5322,1883,4067,556,4679
RHPN2,2002,445,898,471,1170,231,105,195,2188,909,596,1386,1917,3045,2849,1452,1296,3032,477,1733
RIIAD1,340,180,120,291,373,27,142,76,555,388,202,224,408,302,316,247,135,196,205,382
RING1,5012,2410,1478,2625,3150,1790,3895,2066,4531,1854,4544,4046,4946,2653,2650,3812,1382,3655,2624,3734
RLN2,17,13,13,22,32,27,23,8,54,30,13,20,31,33,17,41,12,16,25,21
RN7SL1,1069,2836,672,2092,2144,566,2624,4591,1198,6684,389,1498,2090,178,509,708,116,154,900,397
RNASE4,1889,2458,2544,2197,3140,948,523,1132,4129,3817,1025,4082,2629,4326,3470,4449,2010,4805,808,4613
RNASEH1,1006,1222,559,760,1195,821,768,1338,1878,1026,1123,1154,1438,1470,1033,1153,606,1096,954,1201
RNASEL,2570,783,1469,2425,1222,2533,2393,1328,4228,673,1059,2717,3687,2917,5332,2389,2894,3818,1023,3182
RNF141,792,325,886,477,506,1500,437,1345,849,490,115,603,303,1445,1298,882,1115,1209,624,845
RP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPE65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPGR,939,385,456,530,776,515,340,308,1197,314,252,636,618,386,936,718,423,907,299,849
RPGRIP1,80,77,31,126,54,19,193,39,125,27,142,84,130,67,37,73,37,69,55,78
RPL10A,80231,101094,78874,99573,116404,41050,75687,106066,137122,137601,54550,76620,96388,101399,89595,106857,67849,56375,141634,89583
RPL11,64385,86220,58271,75627,95234,31898,57485,78193,150671,141630,64934,76402,92015,90738,70136,93782,59434,50892,84892,90197
RPL12,84325,101698,90117,105102,123215,41854,67969,105408,189705,188985,88418,93309,132886,134729,104245,115455,81028,71328,151499,108508
RPL13A,151598,175494,153141,167835,200572,73035,113865,170172,280643,274067,117846,168693,229012,225747,175042,211666,136633,116800,254435,216386
RPL14,55716,68296,61074,67294,73301,26156,46732,52488,129506,92483,59606,64011,82963,69738,62874,76462,50765,47930,95880,75092
RPL15,51020,50543,49878,51909,54176,31630,33104,42914,88204,69286,44496,53035,75444,89305,56288,64415,57584,47542,59076,64087
RPL18,55761,73258,52945,75982,79100,26007,55441,65361,100241,110208,61754,64560,91733,50750,53604,85822,46822,48849,95903,77743
RPL19,118778,137284,122664,172831,162443,47839,99733,117938,234648,200377,115899,113599,160169,153913,121881,163222,92953,86204,170197,157217
RPL21,62740,92863,64005,72360,89332,36906,64009,85972,138394,156179,46724,78155,96269,74895,82352,92688,59474,53249,101265,93374
RPL23,42758,54187,45214,50765,55718,26529,29794,66843,116867,116917,54213,51926,66040,64533,55501,62639,48390,41002,72566,62404
RPL26,62424,76555,57979,68643,81635,27271,41118,62700,161515,154467,61402,67420,114394,90433,78841,86201,62954,54229,102202,85762
RPL27,36696,45833,32512,44952,51467,20685,30593,51217,75621,78239,48124,43275,60189,46432,38117,43129,35288,31625,50197,46020
RPL27A,58410,66340,52500,63091,66502,26487,45520,57863,123077,98032,49986,60400,70487,71719,56711,74332,49789,44195,93009,74648
RPL3,105200,102372,91103,125114,119125,50510,91777,114293,171216,119726,74933,106426,143210,132407,111697,139869,98521,87301,175435,127453
RPL31,53261,72536,45095,63993,71083,25985,45431,66168,103369,130361,54587,59806,95749,68783,56098,67425,44235,37488,70969,62432
RPL32,78421,104526,71415,94457,110715,46979,80760,136127,181269,193538,112669,97056,137146,119969,92378,110148,80301,64742,108243,106789
RPL36AL,8469,11484,9721,13705,13157,7236,13924,14258,29567,26100,17389,20675,19714,16619,14401,15934,10560,10833,13281,18245
RPL37,41272,52438,40589,60819,57007,21025,34673,50375,104739,131131,48978,56654,88959,59245,54785,71695,42602,41957,84317,67219
RPL4,126332,132474,133826,125778,149652,75980,91652,127172,220947,166318,102093,129960,158762,174783,122237,156117,104715,117370,206125,158687
RPL7,124066,130458,123547,130381,140702,55627,76648,115121,284143,271547,96417,148716,218902,208289,152543,184083,132064,117107,196216,171272
RPL7A,92958,98976,107131,146439,115038,43082,70174,118033,183363,133040,98791,97968,120439,144912,117457,133270,98247,87099,181885,133280
RPLP0,158399,177731,163481,171672,203621,98256,111831,172128,250511,234524,113699,144687,181073,172953,143936,185713,121518,124941,259304,180935
RPP21,688,944,384,624,1052,367,1189,649,1064,1008,1972,1199,1115,1115,590,971,667,874,555,750
RPPH1,75,152,52,211,87,28,188,678,72,426,28,42,145,10,12,56,9,14,19,13
RPS10,72768,82836,62566,88193,99394,33888,64006,93134,124095,107319,57903,64776,86588,75264,57150,76104,48686,42721,115573,75641
RPS11,115931,141482,106236,166064,153402,49491,106832,118990,175655,206272,89906,116127,145132,123161,107387,138370,89085,76273,160336,140944
RPS14,85381,100475,81266,119172,106683,41918,76627,89472,174931,212844,75029,103230,134960,95920,95018,145461,69404,71968,142401,133483
RPS15A,62571,78722,62074,71642,95606,33184,60553,87401,190641,168128,84740,82716,106769,101655,80960,98345,76225,61074,100205,96677
RPS17,48290,62008,48271,61957,69085,23022,41017,66628,120062,114394,55427,61284,87909,71522,56471,70114,47437,42670,83996,72382
RPS18,57661,63796,46866,63781,71171,24446,43936,59875,127988,102380,55249,60052,83192,69412,49585,68826,46162,48006,86687,68232
RPS24,55003,66519,49496,59422,68527,28658,45131,54570,135971,117264,67022,68021,80880,79959,57829,67562,51765,45855,69271,77417
RPS27,31955,39345,34253,39840,49215,17256,28954,37439,75669,77243,39654,42652,21757,28873,35783,60051,28401,31465,50361,59661
RPS27A,81089,91025,71834,77735,87729,27075,55437,75028,179036,189466,90676,97001,142847,114420,60103,87234,57261,59486,100133,112835
RPS3,99730,112551,103588,114380,129082,43893,69177,99196,153433,154043,80183,102028,130287,134314,105804,124370,96442,83754,155042,123653
RPS4X,128155,148303,132897,117160,155954,61150,77646,119698,248205,239865,106547,128689,153425,154840,136029,166381,117871,113151,229105,161595
RPS6,106015,138893,104090,133665,142064,60308,95665,141319,251887,220220,106761,133497,171354,149632,129322,176275,104582,103926,205121,174290
RPSA,119974,120908,116698,150006,136950,43230,98735,101822,214062,164034,138275,160511,175848,144344,103555,135801,100688,95387,172110,138339
RRBP1,11582,9264,11137,15837,9882,12205,21403,10711,19092,2616,31689,25169,11196,20637,11319,10488,13362,17401,10547,18327
RSPO1,604,68,540,766,291,16,38,63,647,235,33,64,417,629,234,113,77,161,1006,123
RTBDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTN1,958,211,171,256,168,39,18,0,465,529,133,169,578,254,326,542,150,341,67,571
RTN3,8447,8291,6418,5753,8198,15645,5173,12196,12459,6593,6521,9026,7700,9000,8681,8913,7092,9606,5978,10897
RWDD4,1068,884,980,781,1033,1386,902,1016,2462,1321,533,1363,769,2118,1440,1395,1956,1611,728,1310
RXFP2,0,9,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A1,413,575,318,2004,406,605,1743,2954,2165,1313,781,3159,4500,15084,2671,1349,2903,7589,382,2145
S100A2,508,20828,1530,210,29492,245,37,272,966,10726,408,15870,4216,555,745,335,6344,5881,37,3427
S100A4,6628,7964,4305,3820,3374,4962,37371,9367,17822,18003,8102,11457,4055,1398,6743,11890,2298,6103,1098,26108
S100A5,96,25,35,21,32,5,116,11,24,57,154,12,52,106,136,100,64,109,24,81
S100A8,178,562,2285,529,1708,479,294,5843,877,868,2121,9792,431,4543,1967,22791,10012,2316,396,1630
SAA1,488,343,2233,8951,5277,1262,203,3200,422,757,1749,249,1269,3948,1661,3460,13740,787,2755,9318
SAG,0,5,0,12,0,5,20,0,0,0,67,14,0,16,0,17,0,33,8,12
SAP18,2050,2290,1126,1489,2266,2128,1825,2919,3676,3338,2088,2853,2248,2349,2114,2296,1724,2106,1718,2441
SCAMPER,17,14,10,13,12,16,18,6,16,10,7,17,11,13,23,22,4,16,9,55
SCN10A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCN1B,341,216,351,436,263,238,318,180,976,447,257,464,161,506,472,556,416,772,143,1063
SCN2B,198,146,98,112,96,90,108,148,114,108,188,166,87,438,190,622,107,315,12,299
SCN5A,12,16,0,0,21,1217,0,841,0,30,34,0,0,43,48,154,0,0,0,23
SCNN1B,126,1295,427,1745,1726,20,32,44,295,340,358,167,74,236,381,339,136,141,79,1825
SDHB,3957,3960,2663,3090,4191,4129,2989,7411,6777,4151,5638,5664,5022,4122,3898,3659,3092,3943,2705,5068
SEC11A,3083,2893,2360,2245,3327,2395,3459,2497,8498,5436,4916,5725,3834,4003,3184,4264,3479,4097,3290,4990
SEC11C,3379,2034,2641,2955,2625,2470,3217,3587,9109,6118,5687,5516,4777,5757,3084,3779,3332,3418,3128,5922
SEC61A1,15415,12791,14600,19398,14465,16966,23505,21038,22182,9344,54701,31439,17496,24273,13380,19079,17206,25008,17922,24142
SEC61B,3448,2516,1895,2662,3158,1843,3198,2153,7437,5845,8711,6776,4770,4276,2239,2624,3145,3681,2924,3232
SEC61G,2124,1771,1109,1608,1544,1238,1349,1340,4196,4477,5221,3612,3235,2327,1524,2452,1848,2483,1774,2093
SELE,46,145,195,160,45,1018,514,82,1807,90,272,1633,30,146,2025,1971,101,473,63,53
SELENOF,6956,3758,4317,4276,4745,5488,6775,3740,15513,6471,10098,11344,7844,11047,6060,6833,7263,8557,4373,7780
SELENOH,1662,2096,1001,1808,1951,927,2149,1594,2499,2340,1753,1102,1566,842,1195,1508,1093,1143,1517,1095
SELENOI,332,166,533,259,347,409,70,112,233,220,129,324,104,448,268,288,646,646,139,380
SELENOK,2624,2491,1581,2298,2577,1921,2956,3161,5623,4106,2333,3572,3777,4508,3325,3231,2323,3026,1918,3563
SELENOM,1229,1117,1560,3537,1413,1046,7920,1927,3165,2584,7650,4340,3250,3569,1939,2489,2360,3465,883,2377
SELENOO,3837,2869,1488,2830,3425,1459,2912,2368,3150,1500,2936,2878,4026,2255,2333,3653,1383,2688,3062,3920
SELENOP,12326,36953,46274,38502,16791,185023,114549,179665,101256,43242,8320,30081,10792,37059,38516,39176,14716,12771,20576,94867
SELENOS,1292,1614,1555,1289,1708,1481,1958,1371,3355,1975,2227,2465,1585,2232,1762,1857,1558,1679,1631,2822
SELENOT,5693,3665,4895,3948,4375,5623,4148,4172,12280,5991,5263,7918,5772,9394,5535,6984,7103,8543,4144,6962
SELENOW,6201,9411,4183,7235,8209,8092,15451,11011,9188,8870,10386,13931,6438,7394,5598,8839,4682,7645,4711,10297
SELP,46,60,168,211,7,980,419,418,505,50,131,619,19,83,519,414,282,312,28,314
SELPLG,518,85,200,254,163,577,1312,1176,738,371,534,1277,318,227,492,1086,419,508,230,917
SENP7,878,313,903,698,487,567,215,243,1743,414,238,710,359,1802,1132,891,1424,1306,505,944
SEPHS1,5049,2644,3212,3340,3103,2686,2427,2357,6685,3033,2593,4320,2605,5578,3651,4940,3604,5442,3235,4545
SEPHS2,2785,4243,1996,1844,3820,2558,2529,3102,4609,2179,3424,3144,3938,4211,3284,3260,2770,3118,1923,3094
SERF2,13244,13698,6775,12844,11394,15617,31127,29910,32905,26011,27467,28408,24854,20670,12956,14373,9552,14447,8724,19479
SERPINA1,1157,4218,1941,1573,6404,1805,1060,3160,2941,2374,12806,10942,1679,16482,5088,20638,5731,3385,1042,11588
SERPINE1,317,308,1244,755,152,1878,4524,321,1817,684,1861,10634,827,1749,2088,2058,8725,6800,34,1530
SERPINF1,855,1361,1325,3427,562,15516,23933,7305,10812,5838,30241,15732,1357,3971,2099,2986,1545,3430,882,5001
SERPINH1,10840,6740,3776,14666,3762,13932,54650,11704,29849,9561,110021,70849,16559,20694,6111,11832,14603,30148,4844,10685
SETMAR,98,86,108,93,102,72,26,101,238,98,172,166,75,392,153,141,213,159,135,140
SFRP2,1335,621,2924,3517,1301,455,42515,76,9732,124,23542,81236,7245,31612,3281,777,1852,7997,4525,2084
SGCG,12,1244,99,23,147,4445,132,4409,134,603,367,8,12,48,107,104,0,0,14,448
SGK3,229,652,412,269,587,734,162,721,505,377,70,541,173,1140,685,468,692,979,326,873
SGSH,1885,1153,1194,1373,1677,2614,2784,2422,2191,1084,2342,2447,1626,2195,1661,2402,644,2384,2358,2416
SGTA,976,729,628,647,969,601,877,852,1228,624,1297,1325,563,1218,791,1190,876,1246,771,1243
SHOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIRT5,1987,3137,1299,1312,2252,6131,2130,5865,2739,2420,2287,2662,2382,2768,2122,2851,1376,1867,2101,2462
SIX1,13,84,95,81,24,442,224,926,83,67,313,856,337,2648,426,148,1579,1543,95,195
SKP1,9421,6584,5885,6035,8483,7327,5207,7753,23113,12031,8108,12066,9516,16147,13169,11243,11960,13907,7338,13582
SLAMF1,46,5,14,10,12,0,6,0,41,16,25,29,33,11,19,67,20,37,0,11
SLAMF9,173,47,39,96,37,276,397,206,235,115,412,549,309,64,349,249,163,97,218,288
SLBP2,9,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0
SLC10A2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
SLC11A1,887,231,274,328,543,1508,805,2188,2382,510,2169,4182,839,773,1345,2039,907,1029,739,6768
SLC12A4,1240,3023,1068,2182,1767,7630,5725,7778,2913,1430,3361,4558,1937,3544,2409,3519,1658,4829,417,2962
SLC15A1,12,92,325,33,191,14,2,40,83,318,25,848,5,17,45,144,109,42,0,560
SLC17A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC1A1,1517,1530,2182,2943,1091,28,23,21,2593,935,2028,1456,1454,2903,1981,1456,4202,3193,1373,4978
SLC1A2,510,96,466,395,219,28,45,15,348,139,190,141,375,524,555,425,178,374,351,370
SLC1A3,194,1993,107,268,749,12668,379,6616,366,492,1119,690,1066,365,332,361,731,636,46,659
SLC1A5,451,2942,712,879,1420,13645,8000,13154,2089,1427,6395,1974,997,2426,1032,1530,1179,1508,836,2027
SLC1A6,37,37,34,0,30,0,0,0,45,33,25,25,76,649,149,20,9,78,0,85
SLC1A7,42,21,51,365,70,91,152,212,192,44,18,156,5,5,69,158,0,8,13,98
SLC22A12,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC22A2,0,24,0,0,15,132,0,27,0,2,0,0,0,0,0,0,0,0,0,0
SLC23A1,34,22,14,0,28,0,0,0,14,21,0,11,8,0,0,18,5,8,18,16
SLC23A2,1916,1449,1447,1570,1861,4741,1571,7117,2862,1143,1577,2567,1807,2573,2496,2778,2608,3554,940,2184
SLC25A14,329,204,177,209,189,155,164,182,601,451,319,452,511,380,328,336,258,385,195,415
SLC25A27,321,222,124,197,338,153,259,77,281,92,308,156,452,164,237,337,91,325,106,207
SLC29A1,9411,5977,8514,8090,7828,6940,6986,4298,18995,7349,6610,8893,8766,11344,12974,12866,6529,14628,9234,16956
SLC2A1,1995,1923,2200,2198,3543,488,622,213,3722,1701,7430,8405,3632,6257,3185,4177,9553,8715,1887,3279
SLC2A3,271,283,297,2478,151,2645,3334,1149,621,450,560,1187,206,1389,1394,1993,4745,3112,97,459
SLC2A4,420,482,188,188,199,1567,290,5454,494,331,214,305,205,329,570,485,469,564,373,957
SLC2A8,734,452,215,558,610,557,1067,446,1069,663,1060,940,1002,543,370,822,276,607,245,758
SLC2A9,651,337,877,917,571,277,612,211,1165,649,515,941,841,631,1358,1067,766,855,624,2456
SLC35A1,451,453,405,386,440,468,253,253,929,464,459,850,525,681,737,581,539,795,334,837
SLC35A2,652,427,728,674,513,715,464,657,800,437,946,1096,455,775,654,674,783,962,635,925
SLC35A3,418,76,340,234,151,391,102,75,621,196,166,338,74,869,560,384,1048,1032,145,504
SLC35B2,1656,696,1256,981,1260,688,881,845,1799,1250,1740,2407,1187,1890,1689,2065,1346,2343,1119,1587
SLC35B4,241,179,173,243,277,284,232,109,231,109,255,290,138,406,164,174,406,416,84,232
SLC35C1,432,188,324,248,267,248,291,265,467,180,394,620,196,600,597,463,601,773,149,398
SLC37A4,2011,527,864,725,1208,428,540,600,1409,660,672,1010,1017,696,1003,1676,552,1300,1137,1088
SLC39A6,2647,7361,2596,1758,8294,2200,1425,1248,4721,3035,2004,3868,1440,7593,3890,3372,4765,5049,1772,3471
SLC39A7,6605,4554,5109,6234,5868,4658,8041,4306,12789,4773,14727,13850,8074,11243,5622,9003,5565,11739,6210,9493
SLC3A1,394,216,221,357,349,214,164,90,311,153,165,256,385,435,306,354,378,429,336,445
SLC3A2,4928,4510,2772,1842,5250,5016,2002,2772,4360,1745,4045,3488,3537,2458,4576,4839,2872,7268,3030,6109
SLC45A2,55,30,11,39,26,298,111,50,35,22,74,53,33,75,30,19,7,52,13,56
SLC46A2,1852,591,1816,989,1396,273,1282,404,2277,2748,416,677,1483,432,1343,1797,1042,512,647,3157
SLC4A1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12
SLC4A3,514,446,182,539,771,358,1018,444,233,205,809,583,1124,641,249,723,135,1009,206,265
SLC5A1,1356,265,2087,733,979,0,0,0,1080,186,46,291,44,284,598,235,213,227,1136,1069
SLC5A2,904,612,477,642,922,593,898,848,1073,329,1096,1159,564,691,831,918,431,1044,766,1100
SLC5A3,437,182,467,212,504,164,159,251,195,165,109,153,176,548,398,147,298,358,157,187
SLC6A12,105,0,17,275,53,11,0,31,254,53,92,128,83,177,246,417,263,257,13,403
SLC6A2,0,59,0,0,53,40,67,0,0,18,50,23,0,61,0,0,71,0,0,21
SLC6A3,44,0,13,4,13,5,0,0,37,0,0,0,0,0,0,0,0,99,0,9
SLC6A4,0,244,33,0,125,44,53,13,0,95,29,0,5,0,0,0,0,0,0,38
SLC6A6,4619,4790,2863,5378,4238,6838,4983,9676,3783,1463,3853,14085,6965,4174,4046,10041,7354,14582,2668,6224
SLC7A1,604,1775,965,615,4097,907,451,198,356,346,170,700,199,1155,976,741,1814,1702,303,746
SLC7A11,0,26,18,50,44,30,0,0,22,0,13,32,0,146,37,41,177,73,0,84
SLC7A5,4287,2674,3270,1363,5394,84,111,35,2138,1573,755,1055,1715,2333,2842,1534,1697,2554,1535,1487
SLC7A8,781,2603,727,1421,2420,2255,2474,2883,1223,521,327,1423,825,727,368,681,2478,1177,516,2070
SLC7A9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC8A1,65,218,222,239,137,1023,375,431,170,48,75,349,30,363,239,135,496,745,35,235
SLC9A1,1687,1378,857,1079,1556,1363,1721,1496,1566,470,1169,2092,1267,1738,1514,1831,1530,2163,679,1832
SLC9A3R1,1637,1099,1088,990,1711,133,258,273,2172,795,1514,1637,1098,2278,2860,1823,1770,3445,761,2627
SLC9A3R2,706,2312,1191,1830,1622,3120,3256,4766,2288,2029,3149,2877,1610,2834,2366,2663,1414,2436,1099,2509
SLCO1B3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SLCO2A1,133,340,989,682,286,2185,969,456,785,168,415,1405,842,5555,1499,1521,2080,2882,33,619
SLPI,206560,37442,123099,174003,96895,404,282,5504,379376,74341,188150,138116,70243,159902,102327,89037,95567,86444,322012,121273
SMAD3,729,253,632,871,477,504,532,442,256,198,130,334,136,933,896,878,1092,1088,311,745
SMAP1,810,597,522,670,779,800,830,882,753,365,474,993,605,874,817,895,704,1083,389,859
SMCP,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMIM12,1283,1831,878,1253,1829,1219,2327,2086,2213,1952,2573,2562,1965,2262,2045,2273,1099,2085,1354,2288
SMIM20,2698,2367,2428,3054,2789,2410,2658,3151,4739,4445,2115,2824,3615,3796,3038,3255,2247,2026,2834,3389
SMIM43,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SMN,1862,1890,1072,1520,1795,1524,1546,1793,3076,2168,2135,2167,1926,1705,2162,2273,1791,1795,1831,2011
SMOC2,994,832,1404,5161,627,3769,931,1300,3318,2467,6010,7167,816,2733,2158,7388,341,2631,760,1984
SNAI2,393,804,313,684,578,809,1048,874,932,449,1658,1725,578,1660,562,1687,500,1213,217,389
SNAP91,29,76,0,0,93,11,4,0,96,13,59,31,43,35,3,13,7,8,0,0
SNHG3,750,929,394,626,1023,226,615,92,1387,510,470,745,1090,422,541,795,283,651,839,752
SNRPB2,6940,2498,2848,2202,4101,1553,1498,2083,10795,3185,3671,3872,4438,3214,2536,2825,2716,2762,14881,2596
SNRPC,2177,1947,1013,1196,2077,1126,1740,1427,2309,1957,2745,2037,1852,1457,1623,1851,1276,1623,1349,1790
SNRPD1,3181,3374,1622,2433,2765,1404,2385,2092,8976,6277,4756,4360,4433,3992,4185,3518,3050,3240,3089,4116
SNRPD2,11099,12712,6885,11965,13348,5355,10323,13515,16540,22277,16219,14686,18580,14439,9706,13234,9403,8203,10115,13040
SNRPG,4380,5219,2272,3485,6192,2228,4347,5024,12668,12664,5143,6214,7307,5361,4843,5347,3946,3882,3503,5078
SOCS3,190,374,304,686,290,2499,8398,2385,574,482,1312,562,673,337,1111,2288,692,1036,74,972
SOD1,5845,5914,4356,4657,5834,14566,6340,18080,13032,8651,5642,6199,6644,8974,5928,5562,3729,5555,4957,8736
SOX9,1513,1032,1922,1361,2443,1397,65,1397,1023,278,704,897,763,1682,1425,1537,1664,2085,936,1571
SPACA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAG11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAG11E,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPCS2,2001,1636,1579,1556,1893,1670,1903,1285,4725,2943,2570,3533,1943,3716,3446,2951,2815,3130,2098,3640
SPCS3,1964,1171,1766,1456,1528,1866,1402,1523,4468,1618,2203,2546,1895,2292,1549,2116,2472,2268,1489,2367
SPECC1L,958,941,1080,1344,1058,2413,1156,1918,974,438,555,1714,796,4722,2054,1537,1866,4905,627,1457
SPEG,825,241,609,1280,680,222,621,29,941,166,492,678,607,646,425,775,220,1111,294,1051
