"gene_id","SRR7819740","SRR7819751","SRR7819759","SRR7819764","SRR7819779","SRR7819802","SRR7819811","SRR7819835","SRR7819851","SRR7819862","SRR7819863","SRR7819866","SRR7819867","SRR7819869","SRR7819870","SRR7819871","SRR7819875","SRR7819885","SRR7819891","SRR7819893"
"DSC1",17,1168,4821,12,2039,2,1,0,2,25,23,2111,4,9,20,6,10,9,0,3146
"CDH2",2,5,7,17,2,22,36,7,1052,47,164,11,9,83,26,161,43,230,1,31
"CABYR",221,165,93,130,206,174,106,109,185,193,209,164,113,132,104,154,102,123,111,188
"NPC1",3998,1535,2889,1899,3770,1639,1628,1857,1038,3468,2369,814,2504,2210,3343,2841,2944,4170,2348,5764
"MIR1-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR1-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR133A",1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20
"SNRPD1",1532,1627,796,1177,1307,668,1176,1005,2352,4384,2119,3048,2213,1903,2010,1736,1502,1597,1519,2036
"CLUL1",2,0,1,1,0,0,0,0,1,0,3,2,4,0,1,0,0,0,0,2
"TYMS",1753,1094,615,742,997,461,496,745,1645,1999,1240,1007,1452,960,983,969,878,1022,866,1003
"YES1",1410,500,1168,897,666,969,593,340,463,2165,939,575,429,1900,1271,1260,2028,2070,567,1382
"MIR8865",54,91,7,87,38,9,43,40,14,12,19,6,13,1,7,3,6,9,30,20
"OR6AA6",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OR6C4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC7A8",389,1278,349,704,1175,1096,1203,1416,159,611,693,270,405,348,181,341,1205,568,256,1016
"BCL2L2",249,177,268,197,253,404,195,266,92,202,185,115,103,240,239,266,167,308,168,231
"PABPN1",3376,2337,1285,1818,2903,1208,2320,1390,2139,3386,2220,1236,2659,1660,1833,2492,1122,2493,2524,2629
"MYH7",135,97,107,136,109,70,31,247,114,936,114,420,217,174,346,142,85,88,152,9818
"MIR208A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DHRS4",1870,2833,1576,1987,1863,5968,1879,9458,1299,3094,1846,2350,2037,2085,1578,2151,1005,1361,2651,2947
"TGM1",40,1018,622,56,1720,44,111,28,77,73,152,375,50,39,57,70,41,148,16,783
"CMA1",43,17,96,177,18,239,184,20,217,484,90,375,16,30,109,49,9,22,27,203
"SRP54",1692,1390,1421,1275,1569,1388,1060,1181,1997,4073,3002,1140,1458,2988,2121,1608,2307,2938,1518,2767
"NKX2-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSTR1",0,8,4,1,0,13,29,3,3,5,9,2,2,1,13,19,3,14,0,7
"PNN",5269,2427,2321,2949,3884,1654,1976,912,2057,5808,3283,1186,3946,2920,3563,3852,2453,4565,4489,4554
"RN7SL1",95,202,51,214,190,22,228,246,52,132,76,560,106,5,39,57,3,9,74,23
"RPL36AL",4104,5617,4736,6642,6378,3487,6887,7010,8622,14706,10031,12925,9729,7992,6877,7882,5181,5377,6530,8971
"PYGL",16918,7795,11216,9503,14560,8005,1424,15916,4247,17126,8721,5904,22464,16950,16064,14930,9198,13200,15301,15904
"PTGER2",11,15,14,14,16,70,47,65,28,41,19,19,3,26,97,38,59,10,8,266
"BMP4",202,582,153,387,395,320,453,88,1035,486,281,404,89,116,468,401,50,79,73,640
"LGALS3",2757,20378,4615,3662,18464,8428,13547,23106,9302,16830,12402,11093,8681,4681,4968,6687,7610,9523,758,20197
"MIR8883",54,30,55,44,55,54,28,36,18,47,55,29,21,72,67,72,61,89,27,58
"RTN1",496,111,91,134,89,20,10,4,73,258,86,275,305,135,164,278,81,176,39,295
"SIX1",7,48,54,44,14,241,123,500,159,52,457,36,195,1352,219,80,850,840,50,102
"HIF1A",3237,1281,3170,2674,2002,4528,3531,2037,1777,5241,4658,1318,2102,10952,5695,6873,10469,9181,3072,4104
"ZBTB1",964,499,744,641,741,787,501,403,501,1303,1161,402,610,1183,944,1053,815,1457,622,959
"SPTB",24,22,13,22,48,37,31,49,59,25,37,7,39,68,12,32,33,51,18,241
"GPX2",97,322,367,76,484,5,10,1,260,129,402,354,74,914,127,242,122,190,139,401
"FUT8",1168,426,3161,1949,1247,567,790,334,782,2321,1470,670,1084,3028,899,1006,1057,1617,1574,1231
"ARG2",927,496,478,580,611,380,1015,302,774,1045,1227,534,1052,1130,998,1362,1361,1324,337,1183
"COX16",211,121,119,99,123,121,66,124,192,229,180,175,139,160,104,133,119,153,165,193
"SYNJ2BP",492,357,386,382,333,664,461,565,384,631,492,429,335,819,643,568,610,777,285,584
"PSEN1",1252,783,1218,1053,1032,1319,1096,674,612,1961,1200,814,818,1484,1583,1305,1294,1728,795,2071
"NPC2",1113,534,599,670,976,1049,1869,1600,1999,2766,2569,1882,615,985,1704,1446,1385,1585,710,2012
"ACYP1",66,80,38,55,61,68,212,72,120,218,116,166,152,139,76,114,62,105,35,118
"NGB",3,20,3,4,6,40,19,25,49,1,4,8,6,7,8,3,0,5,0,6
"DIO2",2319,140,497,370,1216,15,79,6,16,614,124,276,313,186,1631,900,378,341,392,670
"TSHR",0,22,11,5,7,75,0,7,0,1,2,4,1,1,0,4,0,0,0,28
"MIR8884",2,0,0,1,1,0,1,0,7,5,1,4,0,2,1,1,0,0,0,0
"GALC",510,249,271,285,528,327,224,193,108,422,338,160,282,373,421,402,248,540,231,506
"TTC8",303,99,177,220,241,111,107,124,111,377,256,132,300,502,395,281,173,294,223,217
"PSMC1",1966,2182,1172,1495,2203,1980,2019,3247,2622,3380,2943,1828,2136,2160,2124,1988,1933,2497,1483,2744
"SERPINA1",564,2119,947,770,3096,893,516,1585,6329,1457,5330,1192,814,7930,2470,10258,2838,1699,506,5801
"BDKRB2",69,162,116,225,178,365,506,159,85,214,246,119,71,197,216,235,212,254,18,191
"BDKRB1",1,8,1,4,1,53,31,28,7,6,10,9,1,1,0,9,4,4,0,10
"MIR342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR345",0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0
"MIR493",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR433",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR370",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR323",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MIR329B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR329A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR3958",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR376A-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR376C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR376A-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR376B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR376A-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR1185",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR487B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MIR544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR487A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DIO3",3,255,23,20,208,107,96,63,195,9,83,149,16,24,5,25,151,35,0,38
"MIR8882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMN",9,14,6,9,18,1,0,3,1,7,1,7,12,0,1,0,0,2,1,2
"MIR203",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FN3KRP",723,642,417,501,559,755,964,1489,952,961,913,531,598,707,684,709,354,672,633,890
"HGS",1714,1562,907,1349,1903,1192,2263,1836,2023,1511,1802,614,1594,1193,1261,1591,1077,1900,1106,1893
"PDE6G",0,2,0,3,0,2,0,0,24,3,2,0,1,2,2,0,2,5,0,2
"ACTG1",57680,42579,31389,37938,49527,28693,49591,36648,65516,87173,116954,49205,84376,58212,48687,100089,60441,98539,36964,69323
"MIR338",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGSH",985,621,603,732,911,1308,1534,1285,1255,1136,1283,575,882,1120,840,1262,321,1234,1277,1271
"TIMP2",292,718,557,878,504,4022,4435,1865,1722,1349,2357,673,636,1061,1191,2132,800,873,126,1803
"SOCS3",107,211,187,385,168,1438,4918,1368,764,338,325,283,393,212,643,1373,379,607,40,552
"BIRC5",674,680,123,223,356,278,144,641,681,701,691,316,365,364,134,186,180,238,205,194
"SYNGR2",3470,1552,1878,2136,2135,1482,2083,1775,1933,3631,2892,2661,2514,2385,2407,3206,1734,2496,2257,3127
"MIR6516",26,20,6,28,25,8,25,5,19,14,3,18,19,2,9,17,0,17,13,27
"ST6GALNAC1",11,14,3,0,14,0,0,6,36,7,5,12,7,1,30,12,0,6,0,8
"ST6GALNAC2",1088,890,865,1567,1162,116,72,297,887,866,842,884,659,1004,1742,2115,778,945,1090,2198
"PRCD",20,26,6,34,16,50,24,89,13,14,7,16,9,3,6,24,6,11,21,8
"CYGB",135,351,56,302,126,840,587,2599,248,223,243,166,59,20,144,387,76,162,94,258
"RHBDF2",970,698,905,748,1060,201,271,272,603,952,744,279,586,915,1512,1051,1047,1521,477,1681
"AANAT",42,112,90,17,358,0,2,0,11,43,17,208,49,271,170,53,18,101,44,99
"MIR8886",42,2,2,4,4,1,1,0,0,4,0,5,7,1,2,3,0,2,0,0
"ZACN",5,0,0,2,2,1,0,1,2,0,2,0,1,3,0,5,0,3,0,0
"SRP68",1872,2171,1422,1861,2462,1432,1877,2304,3084,2317,2351,1371,2294,2414,1994,2360,2036,2128,1902,2551
"UNK",1027,594,466,867,849,467,550,360,671,912,854,344,1197,783,766,1113,480,939,544,1121
"GALK1",1068,475,393,906,642,578,1095,974,1267,1031,1035,756,1191,811,781,909,596,617,843,772
"SUMO2",4014,3020,2702,3226,3107,2701,3361,3468,4288,8173,5204,6552,5786,5265,4079,4588,3573,4096,2784,4816
"JPT1",675,402,175,450,515,166,632,455,1358,828,1335,590,1035,412,322,531,504,719,259,728
"SLC9A3R1",903,610,601,550,938,72,147,139,870,1161,886,410,624,1191,1561,1001,940,1928,439,1429
"SSTR2",42,53,13,12,41,12,37,5,69,21,44,13,41,29,12,26,10,92,8,35
"SOX9",796,565,1002,729,1309,753,37,721,384,564,491,148,425,877,754,847,857,1131,496,843
"MAPT",174,160,82,27,282,232,8,619,447,137,111,148,121,77,97,142,61,268,95,238
"MIR8885",46,24,47,31,32,41,20,13,1,12,13,9,10,35,52,27,60,55,10,34
"ITGB3",82,81,101,231,30,823,698,100,155,186,435,51,17,38,108,213,231,272,8,176
"GH1",1813,20,44,36,292,7,1,1,69,421,36,708,25571,6,52,353,25,203,272,157
"DDX5",32083,16871,16246,16903,20400,22260,17392,12568,17031,39670,23201,12284,35051,21965,29231,32921,16955,34288,15762,25046
"APOH",0,0,0,0,0,4,7,6,0,0,0,2,0,0,1,0,0,0,0,0
"ARSG",82,36,176,72,139,43,46,51,43,168,75,76,70,148,216,64,74,65,157,60
"KCNJ16",17,14,14,25,22,10,4,7,3,19,3,2,1,1,14,24,4,6,26,17
"KCNJ2",17,22,65,46,21,44,30,7,5,33,25,15,1,14,44,82,42,59,20,74
"GJC1",41,81,16,116,42,102,931,76,303,117,382,76,56,85,60,138,125,380,26,26
"ITGA2B",154,57,85,109,100,92,113,33,91,118,49,25,68,81,89,344,44,99,130,156
"SLC4A1",0,1,1,0,33,0,0,5,0,3,0,1,2,2,0,6,0,0,0,7
"PPY",2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0
"BRCA1",833,275,216,184,366,89,65,53,208,326,330,46,192,149,118,98,227,378,155,104
"RPL27",17522,21975,15507,21607,24491,9769,14827,24615,23328,36715,20685,37696,29154,21935,17937,20857,17102,15239,24164,22344
"G6PC",5,129,1,4,16,943,13,990,6,4,2,69,3,8,11,11,3,8,0,15
"CCDC56",758,909,566,706,872,752,1030,1401,1313,1526,1298,1272,941,882,728,934,475,824,669,1080
"TUBG1",697,754,392,664,796,641,848,736,1868,1241,1235,558,982,995,599,849,738,1312,394,797
"HCRT",3,11,4,8,7,3,13,7,4,7,3,6,7,1,1,2,0,1,1,2
"RAB5C",1324,1272,1057,1293,1348,2606,2678,2176,1777,3095,2604,1447,1774,2537,1993,2030,2014,2313,784,2194
"JUP",8202,14016,8481,8437,18040,3071,2965,7016,3527,10312,10204,4954,7843,6870,9639,10031,11056,11503,5002,15217
"EIF1",6506,8307,5127,7563,8857,8458,11025,10045,12263,11207,8558,7094,10367,7807,10593,12774,6025,7236,4507,9381
"KRT14",3836,93367,12880,7633,84417,54,28,29,1034,10153,50562,30577,11879,7895,10177,8291,31719,24029,1428,35820
"KRT19",30069,10302,21711,34528,34231,111,163,77,11634,61920,30828,25543,35566,27596,51129,38342,39181,35674,27545,50382
"KRT15",11938,16371,4766,5268,14300,208,70,5,10623,15006,19260,8654,21838,13496,39826,18208,19246,26382,1527,19240
"KRT13",30,149,29,7,184,4,1,0,41,24,2619,779,934,2898,855,120,207,395,4,87
"KRT33B",0,81,264,7,2639,1,2,0,7,16,0,3194,0,0,0,0,0,0,0,783
"KRT33A",0,172,362,1,1551,1,3,3,12,9,0,3807,1,2,0,2,0,0,0,1060
"KRT40",10,11,29,21,652,4,1,5,0,20,2,296,42,22,14,33,0,28,3,125
"KRT23",11,202,887,18,993,20,49,43,14,104,66,1689,14,18,56,74,9,50,5,1053
"KRT12",27,9,9,13,17,11,18,0,15,28,7,11,26,5,9,9,3,10,7,20
"KRT28",2,7603,110,10,6073,3,2,1,11,55,0,277,0,9,104,43,1,3,0,619
"KRT27",3,12699,354,5,14190,6,4,19,35,18,4,1496,10,1,11,7,0,1,0,2623
"KRT26",1,36,150,2,691,0,5,0,9,9,2,360,2,2,3,0,0,0,0,315
"KRT25",3,29857,658,19,22590,35,11,12,70,89,5,2849,16,8,33,37,7,3,2,4589
"KRT222",20,1,14,2,3,9,2,1,4,25,17,5,1,7,22,12,6,10,10,18
"MIR8888",0,4,1,5,8,6,32,0,0,1,0,0,0,1,0,3,0,2,0,4
"RARA",1326,999,974,1664,1215,1190,2199,1510,1461,1805,1896,735,2107,1705,1815,3325,1698,2352,663,1726
"THRA",871,1236,911,1091,1061,1375,1247,1506,508,814,620,371,633,1087,1061,1173,508,854,782,1208
"ERBB2",4801,3227,3693,2724,4605,1351,756,1318,1759,3904,2894,1964,3903,3781,4590,4666,3228,4777,3641,5904
"PGAP3",448,231,374,309,441,163,144,132,108,369,243,164,208,378,382,370,218,381,314,477
"TCAP",264,131,111,259,192,65,198,71,264,1909,188,226,403,65,159,275,40,178,186,4699
"RPL19",53734,62969,55125,78636,73664,21452,46325,54368,53898,108741,51678,93239,73570,69322,54867,75517,42255,39870,78852,73192
"RPL23",17467,22020,18434,20537,22669,10734,12351,26790,21754,43484,20697,46917,26939,24361,21254,25271,18625,16105,28751,24875
"PSMB3",1973,2504,1146,1894,2371,1690,2151,3017,5880,4118,3493,3373,3446,3096,2317,2555,2418,2436,1604,3055
"MIR152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"MIR10A",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
"MIR196A-1",0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0
"GNGT2",154,97,83,141,60,125,206,149,292,417,419,115,184,174,220,283,95,262,93,274
"PHB",2793,2136,1658,2864,2244,1524,2045,3762,3990,3788,2707,2197,2833,3321,2362,2507,2649,2601,2502,2651
"COL1A1",15201,3424,3029,26642,2220,24903,476676,59417,1478427,47086,468141,9740,11460,3594,3618,11268,8464,27587,2959,12245
"XYLT2",454,344,365,363,467,224,395,271,737,453,639,170,627,629,570,528,461,651,295,500
"NME1",2005,2821,1192,1485,2278,737,851,385,6114,3474,4664,2495,2846,2545,1178,1133,2492,2968,1556,2241
"NME2",6116,4616,3667,6198,4526,4984,8302,7040,11757,10983,7662,7665,8654,8437,5279,4990,4841,5573,4102,6683
"MIR1844",2,1,1,1,2,1,0,0,0,0,0,0,1,0,0,4,0,0,0,3
"MIR142",9,1,1,1,4,4,29,21,5,9,2,0,0,0,1,18,0,6,1,8
"MIR454",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"MIR301A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR21",12,1,6,0,3,5,12,0,5,47,27,0,6,1,2,30,0,2,7,12
"TUBD1",318,118,266,159,223,46,73,91,199,363,244,136,199,258,245,267,251,359,214,376
"TBX4",3,0,3,9,2,16,0,2,155,0,1,16,1,0,12,16,1,4,5,0
"CCL4",113,26,50,64,44,82,59,251,80,236,118,212,328,61,1200,494,79,95,17,60
"CCL3",16,2,4,2,6,38,12,133,13,57,40,6,38,5,115,36,33,20,3,17
"LOC480600",5,0,2,2,1,2,1,0,6,2,1,0,9,1,11,4,0,0,3,6
"CCL5",504,172,193,287,195,195,176,53,399,813,453,699,1378,114,787,570,258,362,36,367
"CCL1",0,1,2,0,0,0,1,0,0,1,0,1,0,0,4,0,0,0,2,0
"CCL13",11,8,8,14,0,42,12,4,37,202,104,37,2,10,84,9,42,522,0,82
"CCL8",68,20,10,33,9,165,267,222,185,377,135,48,86,47,1995,146,71,195,15,60
"CCL7",76,9,7,31,16,53,15,27,110,95,205,41,140,110,404,2795,374,357,10,63
"CCL2",526,328,180,816,92,2809,4815,1263,1529,4447,2910,959,1558,570,5493,10260,1180,3542,242,696
"SPACA3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR632",76,43,80,81,83,69,34,27,32,62,73,55,26,72,83,120,62,149,61,94
"MIR365-2",5,5,2,5,11,14,6,2,1,2,0,1,3,0,5,5,0,9,2,0
"MIR193A",0,3,0,2,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"LGALS9",1243,508,480,1246,328,1326,4056,1147,2124,2626,2029,733,5552,1413,5447,2185,2271,768,452,1490
"NOS2",29,108,30,78,91,371,106,1341,62,51,41,76,16,30,56,184,14,72,33,72
"POLDIP2",2353,2040,1406,1941,2058,1894,2200,3151,3540,2998,2549,1941,2701,2687,2150,2707,1737,2375,2095,2605
"ALDOC",539,462,488,421,2158,117,164,75,2486,960,2240,384,4786,7722,1528,529,1290,1967,573,911
"MIR451",1,0,4,1,0,9,0,2,0,10,0,11,0,0,0,4,0,0,0,2
"MIR144",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
"CRYBA1",2,2,0,0,0,2,1,0,0,0,0,0,1,3,0,0,0,2,0,0
"MIR423A",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SLC6A4",1,124,13,0,64,20,28,6,14,2,3,47,2,0,1,2,0,2,1,20
"MIR22",11,8,11,15,13,33,56,3,7,17,29,13,14,11,4,15,32,25,0,16
"SERPINF1",406,638,631,1600,262,7261,11509,3511,14671,5333,7517,2864,652,1868,984,1435,777,1666,425,2457
"MIR132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR1A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR1E2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRPV1",27,12,44,32,38,36,34,53,25,31,22,2,41,8,13,44,15,20,6,37
"MIR8889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRIN1",17,9,14,1,30,0,0,0,6,14,15,1,13,29,7,4,2,39,6,15
"FUT7",42,12,9,12,12,25,59,35,86,43,129,25,89,65,54,75,2,54,14,52
"PTGDS",1759,148,171,513,759,177,130,199,439,4614,449,2041,706,117,442,551,76,464,432,676
"MIR126",2,7,0,5,3,6,12,2,1,27,7,1,0,0,5,14,0,2,0,7
"LHX3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CANF2",7,17,116,5,28,0,0,0,8,31,37,0,9,169,109,72,3,31,8,61
"OBP2B",0,2,1,1,1,0,0,0,3,1,0,0,0,9,3,0,0,0,0,2
"ABO",151,55,215,191,132,20,68,11,142,208,98,62,104,131,32,200,65,47,129,169
"RPL7A",45553,48603,52177,71674,56477,20875,35066,57321,49397,91219,47904,66035,59830,68791,56300,66555,48921,42705,89590,66699
"ADAMTS13",140,62,42,111,94,59,376,25,112,76,75,17,162,89,85,89,26,102,154,73
"DBH",39,1,1,0,7,0,0,0,2,14,1,16,5,5,0,31,0,2,0,4
"GBGT1",1249,1116,1047,1610,1309,1557,2693,1834,1913,2107,1955,1153,1216,1041,1254,2152,889,1711,1025,2413
"PTGES",238,239,134,226,157,586,6147,548,1359,681,1282,608,1162,1476,413,727,975,1067,191,580
"MIR8887",84,47,47,46,63,95,49,86,30,41,55,17,33,56,66,73,62,63,27,61
"MIR219-2",0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"DNM1",350,323,187,707,144,1387,2744,1161,873,598,419,202,136,111,178,509,96,293,149,689
"MIR199-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PTGES2",772,440,387,454,687,277,297,612,664,1027,550,612,681,544,465,608,342,684,683,773
"AK1",511,2656,239,563,894,7120,853,21798,4628,1377,1629,2036,1824,2273,663,560,1170,1514,387,1300
"RPL12",40410,49278,43202,50445,59168,20024,33284,51933,44375,93935,45655,91394,66112,64671,50183,57084,40038,35194,74559,53602
"SLC2A8",439,269,122,304,353,300,618,248,604,646,515,354,584,278,217,460,151,347,147,408
"MIR181B-2",2,1,2,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
"MIR181A-2",1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"PSMB7",3352,3464,2160,3300,3764,2414,2659,4455,6124,6140,4432,4651,4503,3583,3314,3604,2984,3266,2788,4251
"PTGS1",148,845,674,570,1495,343,124,113,346,438,216,622,347,93,233,164,47,214,345,962
"GGTA1",2298,3381,1699,3390,1924,10340,7995,7866,2814,6116,7257,3298,2485,3047,3474,4236,3187,4749,950,4580
"SHOX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARSL",35,26,37,51,104,71,111,17,323,152,203,81,113,234,154,232,53,53,23,110
"ARSH",2,3,8,3,14,0,6,0,1,0,1,3,0,9,12,4,1,0,2,2
"OBP",504,18,4,1,14,0,1,1,24,23,15,62,60794,6020,30,93,31,1592,0,2
"TLR7",114,17,42,32,34,67,56,20,116,150,328,44,58,108,211,87,171,284,40,200
"RAB9A",713,844,870,908,977,1038,1236,1160,1391,2134,1411,1129,1155,1281,1146,1130,947,1065,809,1328
"ACE2",647,208,1427,565,511,15,122,324,15,973,196,244,6,173,51,153,307,536,905,743
"USP11",3587,2357,1952,3175,3145,2915,2671,2493,3885,4172,3633,1798,3844,3326,3923,5620,2400,4724,2545,4742
"TIMP1",2197,726,1417,3897,1245,2916,12983,2466,12923,6417,10657,2968,7370,2735,2043,5947,3461,7061,890,3662
"GLOD5",1,1,1,3,2,0,0,0,3,1,0,1,1,2,0,0,0,2,0,3
"SLC35A2",328,217,358,332,252,352,247,352,489,405,556,220,238,369,314,348,402,487,313,471
"FOXP3",48,20,12,34,18,17,16,6,27,15,37,3,29,50,31,52,23,40,9,29
"MIR532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"MIR500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCNB3",265,158,21,50,191,11,14,10,82,278,172,24,80,21,20,19,39,70,52,37
"MIR8791B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CYBB",350,60,150,114,151,1449,442,1193,158,849,990,100,62,339,757,522,372,590,127,1153
"DYNLT3",1038,386,816,492,432,832,273,386,298,2698,866,612,478,2039,607,859,1194,1454,398,930
"RPGR",486,200,239,270,412,264,182,178,129,634,326,162,329,192,465,391,225,489,149,454
"MAOA",839,1334,800,879,767,5204,1375,3543,273,1024,1121,842,502,1284,1269,1398,1212,1546,438,1474
"MAOB",161,881,210,174,262,4071,410,3455,25,365,132,495,33,315,434,423,65,41,63,509
"KDM6A",1342,607,1050,826,887,864,701,493,399,1075,646,437,636,1279,1386,1265,1261,1207,649,1273
"MIR221",3,2,0,0,1,1,2,0,2,3,6,1,0,4,8,4,1,9,1,1
